stand_id,stand_name,location
18224,"Cat, kaffir",Portage
18225,Striped skunk,Hauk
18226,"Loris, slender",Village
18227,"Dove, rock",Oak
18228,Asian water buffalo,Moulton
18229,Indian leopard,Melvin
18230,"Macaw, green-winged",Starling
18231,Malachite kingfisher,Redwing
18232,Downy woodpecker,Ronald Regan
18233,Madagascar hawk owl,Menomonie
18234,"Bleu, red-cheeked cordon",Menomonie
18235,Spotted deer,Barby
18236,"Grouse, greater sage",Kedzie
18237,"Bear, sloth",Dwight
18238,"Woodpecker, downy",Schlimgen
18239,"Stilt, black-winged",Dunning
18240,"Hartebeest, coke's",Mosinee
18241,"Skua, long-tailed",Packers
18242,"Spoonbill, european",Barby
18243,Galapagos sea lion,Merrick
18244,White-throated robin,Burrows
18245,"Finch, common melba",Buell
18246,"Bison, american",Carberry
18247,"Porcupine, crested",Rutledge
18248,Blue crane,Dahle
18249,Black-throated butcher bird,Northview
18250,"Trumpeter, green-winged",Canary
18251,"Wallaby, red-necked",Morningstar
18252,"Wallaby, agile",Holmberg
18253,Springbok,Mallard
18254,Columbian rainbow boa,Center
18255,"Bunting, crested",Green
18256,Wild water buffalo,Butternut
18257,Hanuman langur,Fordem
18258,"Alligator, american",Green Ridge
18259,Common pheasant,Anniversary
18260,Cheetah,Schurz
18261,Eastern grey kangaroo,Dennis
18262,"Penguin, galapagos",Lillian
18263,"Mongoose, small indian",Shasta
18264,Yellow-headed caracara,Paget
18265,"Gull, dusky",Arkansas
18266,Pale-throated three-toed sloth,Canary
18267,"Bee-eater, carmine",Main
18268,Stanley crane,Park Meadow
18269,Brazilian otter,Petterle
18270,"Tortoise, burmese black mountain",Sundown
18271,"Dove, white-winged",Fisk
18272,"Penguin, magellanic",La Follette
18273,Indian peacock,Johnson
18274,"Kingfisher, white-throated",Anderson
18275,Four-horned antelope,Judy
18276,Southern elephant seal,Menomonie
18277,Giant armadillo,Morrow
18278,Sambar,Twin Pines
18279,Brush-tailed rat kangaroo,Glacier Hill
18280,Southern tamandua,Sullivan
18281,Sambar,Delaware
18282,"Lemur, grey mouse",Anniversary
18283,"Monitor, white-throated",Clemons
18284,"Snake, eastern indigo",Mesta
18285,"Owl, burrowing",Porter
18286,Spotted hyena,Express
18287,"Rattlesnake, dusky",Texas
18288,Scottish highland cow,Westend
18289,Weeper capuchin,Rockefeller
18290,Common boubou shrike,Anhalt
18291,Malagasy ground boa,Pankratz
18292,"Opossum, american virginia",Kings
18293,Red-tailed wambenger,Logan
18294,Tiger,Dovetail
18295,Egyptian cobra,Mitchell
18296,Southern screamer,Lindbergh
18297,"Zorro, common",Spohn
18298,"Bandicoot, southern brown",Weeping Birch
18299,"Lemur, grey mouse",Delladonna
18300,Aardwolf,Granby
18301,"Rhinoceros, square-lipped",Sachtjen
18302,Crab-eating fox,Oak Valley
18303,European stork,Shopko
18304,Cobra (unidentified),Caliangt
18305,"Magpie, black-backed",Division
18306,"Capuchin, brown",Bluestem
18307,"Eagle, long-crested hawk",Caliangt
18308,Pampa gray fox,Debra
18309,"Gull, swallow-tail",Redwing
18310,Peregrine falcon,Fuller
18311,"Rhinoceros, square-lipped",Barby
18312,"Avocet, pied",Straubel
18313,Red-breasted cockatoo,Haas
18314,Crowned eagle,Glendale
18315,Black-throated cardinal,Haas
18316,"Oryx, beisa",Manufacturers
18317,Bennett's wallaby,Marcy
18318,Little cormorant,Algoma
18319,Pine squirrel,Erie
18320,"Hornbill, southern ground",Buena Vista
18321,Black-throated cardinal,Petterle
18322,Mexican beaded lizard,Norway Maple
18323,Paddy heron (unidentified),Lakewood
18324,Steller sea lion,Porter
18325,Waved albatross,Bellgrove
18326,Green vine snake,Dapin
18327,"Heron, goliath",Sullivan
18328,Lava gull,Marquette
18329,Red-tailed wambenger,Lillian
18330,Ring-tailed possum,Sherman
18331,Chilean flamingo,Raven
18332,Black-crowned crane,Kensington
18333,"Bird, bare-faced go away",Novick
18334,"Chipmunk, least",Merchant
18335,"Sheep, red",Annamark
18336,Four-striped grass mouse,Independence
18337,Little cormorant,Buhler
18338,"Teal, hottentot",Maple Wood
18339,Bobcat,Oak
18340,Zorilla,Toban
18341,Sun gazer,Reinke
18342,"Wallaby, euro",Darwin
18343,"Goose, canada",Arrowood
18344,"Lemur, sportive",7th
18345,Land iguana,Mccormick
18346,Common mynah,Eastwood
18347,"Gull, dusky",Larry
18348,Kelp gull,Dayton
18349,North American red fox,Springs
18350,"Lion, australian sea",Transport
18351,"Kingfisher, pied",Northport
18352,Vine snake (unidentified),Nobel
18353,Slender-billed cockatoo,Namekagon
18354,Common zorro,Burning Wood
18355,Ibex,Linden
18356,"Parakeet, rose-ringed",Hanson
18357,"Albatross, galapagos",Merry
18358,"Possum, golden brush-tailed",Pearson
18359,Horned puffin,Cascade
18360,Ringtail cat,Jackson
18361,Blue peacock,Canary
18362,"Turaco, violet-crested",Warbler
18363,Crimson-breasted shrike,Stephen
18364,Asiatic jackal,Gateway
18365,"Gazer, sun",Forest Run
18366,"Goose, cape barren",Farragut
18367,"Waxbill, violet-eared",Boyd
18368,Blue peacock,Barby
18369,Netted rock dragon,Carey
18370,"Lion, galapagos sea",Elka
18371,Old world fruit bat (unidentified),Birchwood
18372,"Dog, bush",Morningstar
18373,"Hartebeest, red",Northland
18374,Egyptian cobra,4th
18375,Crested barbet,Center
18376,"Heron, gray",Arkansas
18377,Komodo dragon,Leroy
18378,"Whale, killer",Kenwood
18379,"Crow, pied",Stephen
18380,"Kite, black",3rd
18381,"Oystercatcher, blackish",Boyd
18382,"Bear, black",Warrior
18383,"Jackal, black-backed",Esch
18384,Ring-necked pheasant,Union
18385,Water legaan,Boyd
18386,"Goose, knob-nosed",Calypso
18387,White-headed vulture,Pleasure
18388,Cottonmouth,Blaine
18389,Carpet python,Riverside
18390,Blesbok,Birchwood
18391,"Snake, eastern indigo",Harper
18392,Bushpig,Fremont
18393,Indian leopard,Bashford
18394,"Eagle, african fish",Steensland
18395,Tsessebe,Starling
18396,"Mynah, common",Marcy
18397,Rhesus monkey,Lakewood Gardens
18398,"Snake, tiger",Knutson
18399,"Dragon, komodo",Derek
18400,"Bird, red-billed tropic",Lawn
18401,"Seal, harbor",Grim
18402,"Cat, toddy",Main
18403,"Viper, egyptian",Warrior
18404,Pig-tailed macaque,Johnson
18405,Eastern fox squirrel,Lien
18406,Canadian tiger swallowtail butterfly,Ronald Regan
18407,"Kingfisher, pied",Eastwood
18408,"Bettong, brush-tailed",Oak Valley
18409,Indian red admiral,Vernon
18410,Greater kudu,Rockefeller
18411,"Turkey, wild",Mccormick
18412,Great white pelican,Golf View
18413,"Gazelle, grant's",Transport
18414,African polecat,Transport
18415,Desert kangaroo rat,Fremont
18416,"Otter, canadian river",Sycamore
18417,Galapagos tortoise,Grover
18418,"Dog, black-tailed prairie",Havey
18419,"Gazelle, thomson's",Lawn
18420,Asian water buffalo,Reindahl
18421,"Mynah, common",Golden Leaf
18422,"Turaco, violet-crested",Muir
18423,Jungle kangaroo,Manley
18424,Stick insect,Ridge Oak
18425,Rhesus monkey,Westend
18426,Wolf spider,Basil
18427,Brush-tailed phascogale,Merrick
18428,Kirk's dik dik,Arkansas
18429,Short-nosed bandicoot,Forest
18430,White-nosed coatimundi,Montana
18431,Galapagos sea lion,Acker
18432,Swallow-tail gull,Carioca
18433,"Iguana, common green",Pond
18434,Butterfly (unidentified),Prairie Rose
18435,Cape raven,Fieldstone
18436,Spotted hyena,Steensland
18437,"Jackal, indian",Farwell
18438,Bush dog,Armistice
18439,"Monitor, water",Onsgard
18440,"Kangaroo, eastern grey",Armistice
18441,Jungle cat,Northland
18442,"Heron, giant",Pawling
18443,"Skua, long-tailed",Anzinger
18444,Savanna baboon,Becker
18445,Glossy ibis,Anniversary
18446,Cormorant (unidentified),Fallview
18447,"Ass, asiatic wild",Vera
18448,"Viper, egyptian",Lakewood
18449,Jabiru stork,Tomscot
18450,Stanley crane,Buhler
18451,Pocket gopher (unidentified),Washington
18452,Canadian river otter,Monterey
18453,"Dove, galapagos",Sullivan
18454,"Bee-eater, nubian",Huxley
18455,Violet-crested turaco,Knutson
18456,"Lizard, desert spiny",Hudson
18457,Bald eagle,Fulton
18458,Grizzly bear,Forest Dale
18459,Red-headed woodpecker,Bluestem
18460,"Squirrel, antelope ground",Eagan
18461,"Peccary, white-lipped",Fremont
18462,Snake (unidentified),Coolidge
18463,"Sloth, pale-throated three-toed",Elka
18464,"Monster, gila",Drewry
18465,Greater kudu,Jackson
18466,Jabiru stork,Spaight
18467,Chimpanzee,Mifflin
18468,Squirrel glider,Eastwood
18469,Buttermilk snake,Petterle
18470,Bush dog,Fairview
18471,Chameleon (unidentified),Bunting
18472,Greater roadrunner,Oak
18473,Spotted-tailed quoll,Arrowood
18474,"Barbet, crested",Sommers
18475,"Goldeneye, common",Homewood
18476,"Glider, squirrel",Upham
18477,Cape wild cat,Hoffman
18478,Curve-billed thrasher,Pierstorff
18479,"Snake, racer",Caliangt
18480,African clawless otter,Westend
18481,Koala,Crescent Oaks
18482,Leopard,Loeprich
18483,Baleen whale,Susan
18484,Field flicker,Autumn Leaf
18485,"Grenadier, common",Quincy
18486,"Kangaroo, western grey",Birchwood
18487,Common grenadier,Mallard
18488,"Trotter, lily",Fremont
18489,Gray langur,Orin
18490,Great horned owl,Laurel
18491,"Crow, pied",Stone Corner
18492,"Hartebeest, red",Waxwing
18493,Bengal vulture,Porter
18494,Cottonmouth,Warrior
18495,Puna ibis,Manley
18496,"Crane, stanley",Schmedeman
18497,"Crane, wattled",Thierer
18498,"Cat, kaffir",Hanover
18499,Red-necked wallaby,Grover
18500,Leadbeateri's ground hornbill,Londonderry
18501,"Boa, columbian rainbow",Buena Vista
18502,Black and white colobus,Pierstorff
18503,Bush dog,Sloan
18504,Warthog,Canary
18505,Greater sage grouse,Comanche
18506,"Brocket, red",Larry
18507,"Pelican, brown",Laurel
18508,"Bulbul, black-eyed",Quincy
18509,Azara's zorro,Schurz
18510,"Screamer, crested",Monica
18511,Brush-tailed phascogale,Sloan
18512,"Lizard, mexican beaded",Toban
18513,Black-tailed deer,Bashford
18514,"Albatross, galapagos",Oakridge
18515,Puma,Troy
18516,"Snake, racer",Rusk
18517,"Dove, laughing",Corry
18518,"Stork, marabou",Dakota
18519,Black-eyed bulbul,Menomonie
18520,"Bustard, stanley",Transport
18521,Cape starling,Oak Valley
18522,Painted stork,Parkside
18523,Campo flicker,Eagle Crest
18524,Goanna lizard,Messerschmidt
18525,Serval,Springs
18526,Stone sheep,Tennessee
18527,"Zorro, common",Dakota
18528,"Buffalo, wild water",Hooker
18529,Cape fox,Sage
18530,Blacksmith plover,Ronald Regan
18531,"Hawk, red-tailed",Amoth
18532,Brush-tailed rat kangaroo,American Ash
18533,"Turtle, snake-necked",Holy Cross
18534,White-rumped vulture,Russell
18535,"Hedgehog, south african",Lake View
18536,Greater roadrunner,Reinke
18537,Cape clawless otter,Esch
18538,"Dove, ring",Kedzie
18539,European red squirrel,Riverside
18540,Great white pelican,Garrison
18541,White-lipped peccary,4th
18542,African wild dog,6th
18543,Whip-tailed wallaby,Hudson
18544,Common wolf,Forest Run
18545,"Creeper, black-tailed tree",Susan
18546,"Lizard, desert spiny",Golden Leaf
18547,"Jackal, indian",Claremont
18548,Banded mongoose,Jay
18549,Dromedary camel,Maywood
18550,"Bunting, crested",Macpherson
18551,Bennett's wallaby,Rieder
18552,Wolf spider,Tony
18553,Bent-toed gecko,Kennedy
18554,Sociable weaver,Pleasure
18555,Knob-nosed goose,Iowa
18556,Blue-tongued skink,Claremont
18557,Blue-faced booby,Mccormick
18558,"Snake, racer",Arrowood
18559,Steenbuck,Florence
18560,Barking gecko,Hermina
18561,Python (unidentified),Memorial
18562,"Pheasant, ring-necked",Bartillon
18563,"Gazelle, grant's",Northfield
18564,"Cliffchat, mocking",Washington
18565,"Kangaroo, brush-tailed rat",Fairview
18566,"Wombat, common",Service
18567,"Owl, snowy",Buena Vista
18568,Javan gold-spotted mongoose,Killdeer
18569,Common wombat,Bunker Hill
18570,Capybara,Declaration
18571,"Heron, yellow-crowned night",Utah
18572,Paca,Hallows
18573,Blue fox,Packers
18574,"Penguin, little blue",Meadow Vale
18575,Indian giant squirrel,Sage
18576,"Bulbul, black-eyed",Oakridge
18577,Mocking cliffchat,Towne
18578,"Fox, crab-eating",Corry
18579,"Skua, long-tailed",Valley Edge
18580,Greater sage grouse,Pankratz
18581,Crab (unidentified),Armistice
18582,Violet-crested turaco,Sherman
18583,White-browed sparrow weaver,Carberry
18584,Western pygmy possum,Bluejay
18585,"Dolphin, common",Bunting
18586,"Tortoise, burmese brown mountain",5th
18587,"Cormorant, large",Grasskamp
18588,White-fronted bee-eater,Sage
18589,"Lion, asian",Daystar
18590,"Egret, great",Merry
18591,Red and blue macaw,Mcguire
18592,"Butterfly, tropical buckeye",Sunbrook
18593,Square-lipped rhinoceros,Eastwood
18594,Field flicker,Debra
18595,"Possum, ring-tailed",Iowa
18596,Salmon pink bird eater tarantula,Vahlen
18597,Royal tern,Red Cloud
18598,Old world fruit bat (unidentified),Main
18599,"Macaque, japanese",Service
18600,"Kite, black",Melrose
18601,Green heron,Bluejay
18602,Hottentot teal,Barby
18603,Cape starling,School
18604,"Vulture, king",Walton
18605,Wild water buffalo,Daystar
18606,White-bellied sea eagle,Homewood
18607,"Macaw, green-winged",Schmedeman
18608,"Pelican, australian",Lunder
18609,"Baboon, gelada",Elgar
18610,Little brown dove,Corben
18611,"Kingfisher, white-throated",Coolidge
18612,"Lizard, blue-tongued",Westridge
18613,Vicuna,New Castle
18614,"Shrew, mandras tree",Lukken
18615,Silver-backed fox,Green
18616,Collared lizard,Pawling
18617,"Fox, crab-eating",School
18618,Feral rock pigeon,Saint Paul
18619,Buttermilk snake,Clarendon
18620,Yellow-throated sandgrouse,Mosinee
18621,"Vulture, black",Namekagon
18622,"Possum, western pygmy",Helena
18623,"Capuchin, black-capped",Crest Line
18624,"Iguana, marine",Porter
18625,Indian porcupine,Melvin
18626,"Elk, Wapiti",Bonner
18627,"Snake, tiger",Autumn Leaf
18628,"Seal, northern fur",Corry
18629,"Hornbill, leadbeateri's ground",Butterfield
18630,Mouflon,Toban
18631,"Pintail, white-cheeked",Mandrake
18632,"Fox, grey",Vidon
18633,"Opossum, american virginia",Nobel
18634,"Goose, spur-winged",Manitowish
18635,Chameleon (unidentified),Valley Edge
18636,Impala,Independence
18637,"Egret, great",Golden Leaf
18638,Indian mynah,Redwing
18639,"Pelican, eastern white",Basil
18640,"Weaver, red-billed buffalo",Hoard
18641,Lesser mouse lemur,Bultman
18642,Wild water buffalo,Melrose
18643,Asiatic jackal,Maple
18644,Paddy heron (unidentified),Harper
18645,Sable antelope,Eastlawn
18646,"Hyena, spotted",Orin
18647,"Hen, sage",Iowa
18648,"Vulture, oriental white-backed",7th
18649,"Lion, mountain",Killdeer
18650,Bleeding heart monkey,Vernon
18651,Galapagos albatross,Tennessee
18652,Bald eagle,Clove
18653,African lynx,Towne
18654,"Eagle, white-bellied sea",Norway Maple
18655,"Gorilla, western lowland",Aberg
18656,Ocelot,Continental
18657,Potoroo,Paget
18658,Blue catfish,Onsgard
18659,"Cormorant, pied",Washington
18660,"Macaw, green-winged",Charing Cross
18661,"Butterfly, canadian tiger swallowtail",Loeprich
18662,"Ibis, glossy",Schiller
18663,Roan antelope,Clarendon
18664,Asiatic jackal,Rutledge
18665,Sambar,Lawn
18666,"Squirrel, eurasian red",Erie
18667,"Baboon, savanna",Sutteridge
18668,Spotted hyena,Norway Maple
18669,Civet cat,Chive
18670,Harbor seal,Aberg
18671,Black kite,Ronald Regan
18672,African buffalo,Gale
18673,"Turkey, australian brush",Arizona
18674,Black-crowned night heron,Ruskin
18675,Common zebra,Ronald Regan
18676,"Porcupine, african",Lakewood Gardens
18677,Curve-billed thrasher,Quincy
18678,Manatee,Northland
18679,African buffalo,Mitchell
18680,Woylie,Texas
18681,Great horned owl,Bultman
18682,Red-knobbed coot,Farmco
18683,"Goose, canada",Mcguire
18684,Blue-faced booby,Sherman
18685,"Drongo, fork-tailed",Northview
18686,Common wombat,Briar Crest
18687,"Gazelle, grant's",Towne
18688,"Phalarope, northern",7th
18689,"Elk, Wapiti",Holmberg
18690,"Snake, carpet",Monica
18691,Western lowland gorilla,Twin Pines
18692,Spotted deer,Maywood
18693,Long-finned pilot whale,Eagan
18694,Puna ibis,Mallard
18695,"Phalarope, northern",Pierstorff
18696,"Gecko, bent-toed",Delaware
18697,"Otter, african clawless",Crowley
18698,"Lory, rainbow",Onsgard
18699,"Monster, gila",Farwell
18700,"Eagle, white-bellied sea",Mifflin
18701,Euro wallaby,Annamark
18702,Lesser flamingo,Cascade
18703,"Bat, madagascar fruit",Porter
18704,Fairy penguin,Pawling
18705,Blue shark,Dottie
18706,"Cat, european wild",Buhler
18707,"Frogmouth, tawny",Mesta
18708,Grant's gazelle,Parkside
18709,Toddy cat,Northridge
18710,"Gull, silver",Walton
18711,Four-spotted skimmer,Mitchell
18712,Tiger cat,Kropf
18713,Clark's nutcracker,Burrows
18714,Blue and gold macaw,Fremont
18715,Cape white-eye,Crownhardt
18716,Cougar,Schlimgen
18717,"Antelope, sable",Hooker
18718,"Starfish, crown of thorns",Commercial
18719,Cape wild cat,Grasskamp
18720,Kongoni,Crescent Oaks
18721,Onager,Arrowood
18722,Silver gull,Warrior
18723,Stanley bustard,Dorton
18724,"Cormorant, king",Elmside
18725,North American porcupine,Lake View
18726,Mocking cliffchat,7th
18727,Whip-tailed wallaby,Donald
18728,Ringtail cat,1st
18729,Southern screamer,Northridge
18730,"Fox, grey",Acker
18731,White-winged black tern,Meadow Ridge
18732,"Egret, great",Shoshone
18733,Black-crowned night heron,Knutson
18734,"Dog, black-tailed prairie",Mockingbird
18735,South American meadowlark (unidentified),Surrey
18736,"Cockatoo, sulfur-crested",Superior
18737,Red-billed buffalo weaver,Russell
18738,"Goose, spur-winged",Hintze
18739,Golden-mantled ground squirrel,Forest Dale
18740,Lesser double-collared sunbird,Division
18741,"Goose, egyptian",Monica
18742,"Crow, american",Lindbergh
18743,Long-necked turtle,Golf
18744,"Peacock, indian",Surrey
18745,Gerenuk,Columbus
18746,"Rhinoceros, black",East
18747,"Possum, ring-tailed",Judy
18748,Sulfur-crested cockatoo,Carey
18749,"Goat, mountain",Birchwood
18750,"Skunk, western spotted",Lakeland
18751,"Goose, cereopsis",Schlimgen
18752,"Colobus, black and white",International
18753,"Egret, great",Acker
18754,"Duiker, common",Texas
18755,Hanuman langur,Autumn Leaf
18756,"Goat, mountain",Del Mar
18757,Roe deer,Rutledge
18758,Burmese brown mountain tortoise,Westend
18759,Common boubou shrike,Shasta
18760,"Otter, brazilian",Daystar
18761,Bohor reedbuck,Redwing
18762,"Anteater, australian spiny",Leroy
18763,"Beaver, north american",Sullivan
18764,"Possum, western pygmy",Oakridge
18765,Striped dolphin,Lighthouse Bay
18766,"Moccasin, water",Messerschmidt
18767,Dassie,Hoffman
18768,"Alligator, american",Acker
18769,African snake (unidentified),David
18770,"Skua, long-tailed",Sachtjen
18771,European badger,Oxford
18772,"Lion, steller's sea",Jackson
18773,Asiatic wild ass,Mallard
18774,"Avocet, pied",Hoffman
18775,Bengal vulture,Corscot
18776,"Seal, northern fur",Sage
18777,Meerkat,Gulseth
18778,Springhare,Porter
18779,Paradoxure,Tony
18780,Platypus,Lyons
18781,Blue waxbill,Independence
18782,"Barbet, levaillant's",Lyons
18783,Savanna fox,Debs
18784,Black-tailed tree creeper,Comanche
18785,Common turkey,Dawn
18786,Red-tailed cockatoo,Rowland
18787,"Rhea, greater",Monterey
18788,Stanley bustard,Sloan
18789,"Lemming, arctic",Elgar
18790,Leopard,Londonderry
18791,White-fronted bee-eater,Valley Edge
18792,"Eagle, long-crested hawk",Oak
18793,Red-headed woodpecker,5th
18794,"Squirrel, eurasian red",Maple Wood
18795,"Wildebeest, blue",Fieldstone
18796,Long-billed cockatoo,Farwell
18797,Zorilla,Brentwood
18798,"Lizard, mexican beaded",Arapahoe
18799,Ring-necked pheasant,Vermont
18800,Snow goose,Sachs
18801,"Stork, openbill",Esch
18802,Magellanic penguin,Oakridge
18803,Blesbok,Pine View
18804,Kalahari scrub robin,Mifflin
18805,Seven-banded armadillo,Mandrake
18806,Red kangaroo,Coolidge
18807,White-browed sparrow weaver,Sutherland
18808,Common grenadier,Barby
18809,Long-crested hawk eagle,Porter
18810,Pallas's fish eagle,Weeping Birch
18811,Southern sea lion,Namekagon
18812,Brush-tailed rat kangaroo,Hauk
18813,Crown of thorns starfish,Hollow Ridge
18814,"Insect, stick",Sloan
18815,Honey badger,Northview
18816,"Seal, northern elephant",Vernon
18817,"Cockatoo, long-billed",Farmco
18818,"Bird, pied butcher",Sunfield
18819,"Starling, cape",Forest
18820,"Blackbird, red-winged",Garrison
18821,"Cow, scottish highland",Weeping Birch
18822,Red kangaroo,Merrick
18823,Eagle owl (unidentified),Blaine
18824,Lesser flamingo,Meadow Ridge
18825,Indian red admiral,Muir
18826,White-necked raven,Sunfield
18827,Grison,Dottie
18828,"Gull, lava",Badeau
18829,Blue racer,4th
18830,"Colobus, white-mantled",Dapin
18831,"Cockatoo, red-tailed",Old Gate
18832,"Hoopoe, eurasian",North
18833,Common goldeneye,Mockingbird
18834,"Bee-eater, nubian",Dapin
18835,Hippopotamus,Gale
18836,Cape cobra,Scofield
18837,Vicuna,Straubel
18838,Huron,Mallory
18839,"Lory, rainbow",Nevada
18840,Four-horned antelope,Jana
18841,"Gull, dusky",Superior
18842,Egyptian goose,Erie
18843,Kaffir cat,Shasta
18844,"Sifaka, verreaux's",Kings
18845,Common brushtail possum,Sachtjen
18846,"Eagle, crowned",Orin
18847,White-faced tree rat,Walton
18848,Blackbuck,Pine View
18849,Vicuna,Fairview
18850,Water legaan,Scofield
18851,Red-knobbed coot,Vermont
18852,Common wolf,Kim
18853,"Marshbird, brown and yellow",Lindbergh
18854,Cattle egret,Anthes
18855,"Kudu, greater",Brickson Park
18856,"Hyena, striped",3rd
18857,"Turtle, snake-necked",Grim
18858,"Crane, sandhill",Reinke
18859,"Skua, long-tailed",Talisman
18860,"Crab, sally lightfoot",Emmet
18861,Galapagos mockingbird,Sycamore
18862,"Gecko, ring-tailed",Fairview
18863,House sparrow,Di Loreto
18864,"Buffalo, asian water",Pierstorff
18865,European stork,Lawn
18866,White-fronted capuchin,Sutherland
18867,"Magpie, australian",Main
18868,Common raccoon,John Wall
18869,Lesser masked weaver,Hansons
18870,Prehensile-tailed porcupine,Stone Corner
18871,Ibex,Dryden
18872,"Wallaby, euro",Mesta
18873,Caribou,Ronald Regan
18874,Huron,Glacier Hill
18875,White-throated monitor,Stuart
18876,"Lion, steller sea",Crest Line
18877,Javanese cormorant,Spenser
18878,"Thrasher, curve-billed",Carberry
18879,Beisa oryx,Dapin
18880,Osprey,Schurz
18881,Grey heron,Division
18882,Antelope ground squirrel,Sunnyside
18883,Argalis,Stuart
18884,Malachite kingfisher,Anderson
18885,"Hornbill, red-billed",Kensington
18886,Red hartebeest,Sauthoff
18887,"Boa, columbian rainbow",Prairie Rose
18888,Cattle egret,Hansons
18889,"Gazelle, thomson's",Porter
18890,"Stork, greater adjutant",Northland
18891,Blue-faced booby,Susan
18892,Desert kangaroo rat,Pine View
18893,"Teal, hottentot",Butternut
18894,Malleefowl,International
18895,White-throated kingfisher,Towne
18896,Least chipmunk,Darwin
18897,Salmon pink bird eater tarantula,Kinsman
18898,"Fowl, helmeted guinea",Miller
18899,"Turtle, eastern box",Waywood
18900,"Lizard, collared",Steensland
18901,European red squirrel,Prairieview
18902,Blue wildebeest,Kedzie
18903,"Cormorant, large",Burning Wood
18904,"Fox, silver-backed",Dovetail
18905,"Tortoise, burmese black mountain",Merchant
18906,Caracara (unidentified),Fair Oaks
18907,"Deer, swamp",Mariners Cove
18908,Western grey kangaroo,Sycamore
18909,"Moccasin, water",Buell
18910,North American beaver,Prentice
18911,Malagasy ground boa,Moland
18912,Red-breasted cockatoo,Valley Edge
18913,"Possum, common brushtail",Farragut
18914,Grey mouse lemur,Grover
18915,Least chipmunk,Nancy
18916,"Phalarope, grey",Toban
18917,"Mongoose, banded",Southridge
18918,Japanese macaque,Boyd
18919,Wild turkey,Fallview
18920,Red-winged blackbird,Longview
18921,"Cat, cape wild",Hoffman
18922,"Sloth, hoffman's",Surrey
18923,Curve-billed thrasher,Golden Leaf
18924,Giant heron,Springs
18925,"Weaver, red-billed buffalo",Prairieview
18926,"Hare, arctic",Prairieview
18927,Cereopsis goose,Hooker
18928,"Stork, jabiru",Debs
18929,Jungle cat,Pine View
18930,"Egret, great",Rockefeller
18931,White-mantled colobus,Anderson
18932,"Kingfisher, white-throated",Anderson
18933,"Stork, saddle-billed",Hoffman
18934,Banded mongoose,Banding
18935,"Dik, kirk's dik",Golf Course
18936,African clawless otter,Valley Edge
18937,"Lizard, goanna",Quincy
18938,"Beaver, eurasian",Monument
18939,Red-tailed wambenger,Briar Crest
18940,Great horned owl,Laurel
18941,King vulture,Sachs
18942,"Python, carpet",Stephen
18943,Spotted wood sandpiper,Katie
18944,Asian lion,2nd
18945,"Turtle, snake-necked",Loomis
18946,"Robin, kalahari scrub",Welch
18947,"Deer, barasingha",Thierer
18948,Yellow-brown sungazer,La Follette
18949,Common pheasant,4th
18950,"Hare, arctic",Lighthouse Bay
18951,"Shrike, crimson-breasted",4th
18952,Honey badger,Tennessee
18953,"Boa, columbian rainbow",Little Fleur
18954,"Armadillo, nine-banded",Gulseth
18955,"Alligator, mississippi",Algoma
18956,"Snake, buttermilk",Declaration
18957,Tiger,Shasta
18958,Slender loris,Surrey
18959,"Owl, australian masked",Prentice
18960,"Zorro, azara's",Manufacturers
18961,African red-eyed bulbul,Almo
18962,Coqui partridge,Kennedy
18963,Mexican boa,6th
18964,Egyptian goose,Kinsman
18965,Fork-tailed drongo,Clemons
18966,Downy woodpecker,Bartelt
18967,American bison,Victoria
18968,Chilean flamingo,Larry
18969,"Sandgrouse, yellow-throated",Spaight
18970,"Coatimundi, white-nosed",Del Sol
18971,"Kangaroo, black-faced",Harbort
18972,"Pie, indian tree",Namekagon
18973,"Tortoise, indian star",Bellgrove
18974,Indian leopard,Delaware
18975,Mallard,Vera
18976,Land iguana,Bellgrove
18977,"Peccary, white-lipped",Ilene
18978,"Cat, miner's",Main
18979,Springhare,Sage
18980,"Gazelle, grant's",Raven
18981,North American red fox,Barby
18982,White stork,Jenna
18983,"Heron, little",Stang
18984,Mexican boa,Summer Ridge
18985,Long-tailed skua,Mosinee
18986,"Deer, spotted",Southridge
18987,Smith's bush squirrel,Sachtjen
18988,Green heron,Carioca
18989,Painted stork,Sutteridge
18990,Two-banded monitor,Menomonie
18991,Greater adjutant stork,Lakewood
18992,Caracara (unidentified),Clyde Gallagher
18993,Andean goose,Shelley
18994,Eleven-banded armadillo (unidentified),Northview
18995,"Roller, lilac-breasted",Hayes
18996,"Cockatoo, red-tailed",International
18997,"Boa, mexican",Reinke
18998,"Cardinal, black-throated",Harper
18999,Field flicker,Hollow Ridge
19000,Yellow-bellied marmot,Melvin
19001,Eastern box turtle,Kropf
19002,"Booby, masked",Pawling
19003,Jaguar,Alpine
19004,Long-tailed skua,Merry
19005,Kirk's dik dik,Shelley
19006,Common goldeneye,Homewood
19007,"Penguin, fairy",Melody
19008,Pine snake (unidentified),Redwing
19009,"Duck, mountain",Logan
19010,"Gull, silver",Pepper Wood
19011,Pied kingfisher,Graedel
19012,"Vulture, bengal",Jay
19013,Magnificent frigate bird,Trailsway
19014,"Capuchin, white-fronted",Eagan
19015,"Dove, mourning collared",Service
19016,"Turtle, snake-necked",Elka
19017,Racer snake,Chinook
19018,"Kangaroo, black-faced",Hoard
